epoch,acc,loss,val_acc,val_loss
0,0.229968944183,2.11598372583,0.348821244763,1.81257212695
1,0.31618218568,1.85966902566,0.407334478158,1.68341312497
2,0.359081743578,1.73762588557,0.49390299021,1.51206458054
3,0.39748173493,1.62470430883,0.519808508925,1.31101915585
4,0.441135412,1.51570018338,0.585367175226,1.22158081723
5,0.46339188568,1.44221623215,0.615572215421,1.22849537444
6,0.480843803393,1.41038940029,0.636708517471,1.11532635301
7,0.503186693831,1.346100473,0.618119410796,1.11053246358
8,0.526397515623,1.30627768286,0.650961972444,1.08577818057
9,0.540217391415,1.25976743763,0.653165929559,1.02334131934
10,0.551552795207,1.22824537011,0.67430223161,0.954513787095
11,0.560858075731,1.20319156064,0.702339446092,0.902386601885
12,0.583061889417,1.13699076023,0.730412790173,0.876679999171
13,0.583709000675,1.14598778874,0.599439978183,1.12080509364
14,0.591304348016,1.10919487858,0.690723512433,0.905625012394
15,0.598757764123,1.08933907136,0.709312619247,0.855574933064
16,0.608229813808,1.06788773234,0.74930900551,0.771976880791
17,0.609006211351,1.05263015657,0.746870202122,0.784810329109
18,0.622571117906,1.02255615492,0.737548549989,0.819256897876
19,0.63238715697,1.01485817063,0.739824767271,0.776971980244
