epoch,acc,loss,val_acc,val_loss
0,0.184006211219,2.385445394,0.327811399151,1.99834957258
1,0.290838509405,1.96256149359,0.388727305573,1.65580248291
2,0.346805534023,1.70928386734,0.475331948403,1.38712701873
3,0.426244765075,1.53708874099,0.615626411345,1.19871810044
4,0.481579356571,1.39310852848,0.622491193207,1.08687369557
5,0.510869565384,1.30811295269,0.688176316503,0.965616432188
6,0.553726708199,1.21277053608,0.67878240448,0.90050002559
7,0.57422360269,1.17638443993,0.662324993226,0.97217738021
8,0.598602484625,1.0897488321,0.735001354891,0.74361277513
9,0.600000000171,1.07084261339,0.744431397344,0.831042409012
10,0.616353179095,1.02270561735,0.788926022943,0.666698691839
11,0.63579959685,0.97994438092,0.760762352091,0.712749642414
12,0.657142857263,0.939056204199,0.796097913468,0.633699859374
13,0.665785792228,0.916752925422,0.779676632644,0.658475544134
14,0.685869565421,0.844081603037,0.810188781501,0.564250807559
15,0.697826087149,0.828036195253,0.824261584319,0.558782090665
16,0.7048136648,0.817765504089,0.821804715021,0.51011150959
17,0.710714285853,0.793845413019,0.842922951856,0.469075377112
18,0.71475205985,0.79204423181,0.800686478186,0.564851119116
19,0.731521739306,0.753214692431,0.791419022672,0.612488433361
