epoch,acc,loss,val_acc,val_loss
0,0.30900621126,2.03886438031,0.206286694969,4.19581906158
1,0.471428571556,1.51387177057,0.660157167374,1.10807502099
2,0.568012422559,1.30108891664,0.807804173759,0.727278447993
3,0.630900621224,1.11237581986,0.831180561828,0.63951232316
4,0.675310559205,0.993814768712,0.819383976154,0.618069411977
5,0.703404321581,0.933258445382,0.725589377653,0.844278102357
6,0.712422360336,1.05993344483,0.831126366182,0.588566153129
7,0.739751552934,0.899160979319,0.8616385149,0.416760172931
8,0.753260869723,0.795584758987,0.868756210612,0.412837611127
9,0.77086895708,0.808040425369,0.913250835516,0.352855561614
10,0.782453416269,0.797498039526,0.896901815554,0.387244602437
11,0.785714285807,0.866382954094,0.507777075242,3.55442855756
12,0.788738948441,0.894897120839,0.805509890705,0.768413400284
13,0.802114099266,0.801966204927,0.873435100714,0.444969460243
14,0.79472049708,0.853725296414,0.535868485232,3.84491688514
15,0.793788820001,0.97856102328,0.911010748803,0.341895662365
16,0.788354037378,0.823578976747,0.899159967483,0.442039529182
17,0.809316770348,0.80075491067,0.89439075061,0.373745774018
18,0.811956521813,0.758378013713,0.663119863052,1.84616016917
19,0.782298136803,0.851144084452,0.735091680968,0.967183241774
