epoch,acc,loss,val_acc,val_loss
0,0.244565217449,2.20867141798,0.353229157813,1.79869919062
1,0.32748447214,1.86978465145,0.44221840901,1.65035997521
2,0.370186335489,1.74415423257,0.484599404195,1.4151893245
3,0.40885093183,1.62079028778,0.496414055015,1.47459795259
4,0.447069796518,1.53658454684,0.589919609791,1.30258063377
5,0.466418489352,1.49917262498,0.596910848717,1.23740470105
6,0.487641846852,1.45706697393,0.632047692516,1.14375009816
7,0.495807453639,1.43392896017,0.618281998568,1.17045320891
8,0.517701863477,1.39929853574,0.618245867443,1.19043873714
9,0.524068323148,1.3744742276,0.671953753604,1.04384876242
10,0.543136950284,1.32289846803,0.664854123247,1.02342352478
11,0.534046843627,1.33765410946,0.690868033601,1.01750925468
12,0.542857142991,1.30913784872,0.681329599855,0.982566366869
13,0.555572827858,1.29451581635,0.697678620234,0.932792307671
14,0.559161490827,1.28417470719,0.702303315662,0.909721886081
15,0.567080745442,1.2651607016,0.70703640127,0.97945515929
16,0.565372670946,1.28579976648,0.711914009713,0.907447349671
17,0.569096844549,1.22178383989,0.629717279101,1.14510068677
18,0.576242236154,1.25102822428,0.7164845088,0.916037846587
19,0.587560105623,1.21887118683,0.690452533646,0.96209842763
