epoch,acc,loss,val_acc,val_loss
0,0.189596273324,2.23843199742,0.266895492729,2.07162641813
1,0.252484472097,2.07281944674,0.348821244693,1.93606414177
2,0.29504119387,1.91803625731,0.42140728049,1.61864634879
3,0.335194664224,1.79375669617,0.465685123642,1.49011583501
4,0.351468988149,1.72537860543,0.529148225231,1.44128455977
5,0.378005273882,1.65981927339,0.554981483224,1.28903667007
6,0.393284626319,1.61720897589,0.580724415208,1.31207410972
7,0.412267080817,1.5715070741,0.618173606859,1.18950494561
8,0.416614906954,1.53495211531,0.618065215289,1.16531533345
9,0.430124223779,1.50755358805,0.641568060977,1.1247375326
10,0.443944099545,1.48340311754,0.625110649653,1.14647936529
11,0.451888699021,1.45531328299,0.655478276995,1.10401063779
12,0.467349154743,1.41761039101,0.681365730564,1.05974179198
13,0.488108192312,1.37255565351,0.625219041084,1.10052079756
14,0.486335403826,1.38437642045,0.681419926141,0.992302388028
15,0.506832298269,1.35279289137,0.681257339272,0.994287774412
16,0.497049689612,1.35021737703,0.704669858535,0.942009040101
17,0.506677018823,1.33114565324,0.674356426978,0.963797261241
18,0.511335403893,1.31268178389,0.697678620165,0.918259831759
19,0.525155279665,1.28564859772,0.702375576245,0.963170687141
